Initial configuration

10400   atoms

7 atom types

-74.0 74.0 xlo xhi 
-74.0 74.0 ylo yhi 
-10.0 10.0 zlo zhi 

Masses

1 1
2 0.1
3 0.1
4 0.1
5 0.1
6 0.1
7 0.1

Atoms # molecular

142 10 6 44.4779 -69.6165 -0.1340
143 10 7 44.3072 -71.6092 -0.1340
144 11 1 58.7542 -25.1449 -0.1340
145 11 1 58.4675 -24.5026 -0.1340
146 11 1 58.1808 -23.8603 -0.1340
147 11 1 59.6259 -24.6444 -0.1340
148 11 1 59.1354 -23.5455 -0.1340
149 11 1 60.4976 -24.1439 -0.1340
150 11 1 60.0900 -23.2308 -0.1340
151 11 2 58.9580 -25.6015 -0.1340
152 11 3 57.9770 -23.4037 -0.1340
153 11 4 59.8297 -25.1010 -0.1340
154 11 5 58.9316 -23.0890 -0.1340
155 11 6 60.7014 -24.6005 -0.1340
156 11 7 59.8862 -22.7742 -0.1340
157 12 1 40.6489 44.4185 -0.1340
158 12 1 41.0349 43.8306 -0.1340
159 12 1 41.4210 43.2426 -0.1340
160 12 1 39.8688 43.7847 -0.1340
161 12 1 40.5292 42.7788 -0.1340
162 12 1 39.0886 43.1509 -0.1340
163 12 1 39.6375 42.3150 -0.1340
164 12 2 40.3745 44.8365 -0.1340
165 12 3 41.6954 42.8246 -0.1340
166 12 4 39.5944 44.2027 -0.1340
167 12 5 40.8036 42.3608 -0.1340
168 12 6 38.8142 43.5689 -0.1340
169 12 7 39.9119 41.8970 -0.1340
170 13 1 70.5766 -8.6446 -0.1340
171 13 1 69.8816 -8.5362 -0.1340
172 13 1 69.1866 -8.4279 -0.1340
173 13 1 70.6301 -7.6408 -0.1340
174 13 1 69.4411 -7.4555 -0.1340
175 13 1 70.6837 -6.6371 -0.1340
176 13 1 69.6956 -6.4831 -0.1340
177 13 2 71.0706 -8.7216 -0.1340
178 13 3 68.6926 -8.3509 -0.1340
179 13 4 71.1241 -7.7178 -0.1340
180 13 5 68.9471 -7.3785 -0.1340
181 13 6 71.1777 -6.7141 -0.1340
182 13 7 69.2016 -6.4061 -0.1340
183 14 1 70.6403 38.4157 -0.1340
184 14 1 70.6972 37.7146 -0.1340
185 14 1 70.7542 37.0136 -0.1340
186 14 1 69.6518 38.2334 -0.1340
187 14 1 69.7493 37.0339 -0.1340
188 14 1 68.6633 38.0510 -0.1340
189 14 1 68.7443 37.0543 -0.1340
190 14 2 70.5998 38.9141 -0.1340
191 14 3 70.7947 36.5152 -0.1340
192 14 4 69.6113 38.7317 -0.1340
193 14 5 69.7897 36.5356 -0.1340
194 14 6 68.6228 38.5494 -0.1340
195 14 7 68.7848 36.5560 -0.1340
196 15 1 -8.6051 54.5284 -0.1340
197 15 1 -8.6137 55.2318 -0.1340
198 15 1 -8.6224 55.9351 -0.1340
199 15 1 -7.6065 54.6423 -0.1340
200 15 1 -7.6212 55.8456 -0.1340
201 15 1 -6.6078 54.7563 -0.1340
202 15 1 -6.6200 55.7562 -0.1340
203 15 2 -8.5990 54.0285 -0.1340
204 15 3 -8.6285 56.4351 -0.1340
205 15 4 -7.6003 54.1424 -0.1340
206 15 5 -7.6273 56.3456 -0.1340
207 15 6 -6.6017 54.2563 -0.1340
208 15 7 -6.6261 56.2561 -0.1340
209 16 1 -13.4281 -32.8165 -0.1340
210 16 1 -14.1167 -32.6733 -0.1340
211 16 1 -14.8054 -32.5301 -0.1340
212 16 1 -13.3240 -31.8168 -0.1340
213 16 1 -14.5022 -31.5717 -0.1340
214 16 1 -13.2199 -30.8170 -0.1340
215 16 1 -14.1990 -30.6134 -0.1340
216 16 2 -12.9385 -32.9184 -0.1340
217 16 3 -15.2949 -32.4283 -0.1340
218 16 4 -12.8345 -31.9186 -0.1340
219 16 5 -14.9917 -31.4699 -0.1340
220 16 6 -12.7304 -30.9189 -0.1340
221 16 7 -14.6885 -30.5116 -0.1340
222 17 1 -17.4677 22.5738 -0.1340
223 17 1 -16.8425 22.8961 -0.1340
224 17 1 -16.2174 23.2185 -0.1340
225 17 1 -16.9190 21.7316 -0.1340
226 17 1 -15.8494 22.2831 -0.1340
227 17 1 -16.3703 20.8894 -0.1340
228 17 1 -15.4815 21.3477 -0.1340
229 17 2 -17.9121 22.3446 -0.1340
230 17 3 -15.7730 23.4476 -0.1340
231 17 4 -17.3634 21.5024 -0.1340
232 17 5 -15.4050 22.5122 -0.1340
233 17 6 -16.8147 20.6602 -0.1340
234 17 7 -15.0371 21.5768 -0.1340
235 18 1 27.8238 -17.9029 -0.1340
236 18 1 28.5090 -18.0621 -0.1340
237 18 1 29.1941 -18.2212 -0.1340
238 18 1 27.6966 -18.9000 -0.1340
239 18 1 28.8688 -19.1723 -0.1340
240 18 1 27.5694 -19.8971 -0.1340
241 18 1 28.5435 -20.1233 -0.1340
242 18 2 27.3368 -17.7898 -0.1340
243 18 3 29.6812 -18.3343 -0.1340
244 18 4 27.2096 -18.7869 -0.1340
