# MolID	Frame0	Frame1	Frame2	Frame3	Frame4	Frame5	Frame6	Frame7	Frame8	Frame9	Frame10	Frame11	Frame12	Frame13	Frame14
187	1	4	4	4	4	4	4	2	2	2	2	2	2	2	2
188	1	4	3	4	4	4	4	2	2	2	2	2	2	2	2
189	1	4	4	4	4	4	4	2	2	2	2	2	2	2	2
190	1	4	4	4	4	4	4	2	2	2	2	2	2	2	2
191	1	4	3	4	4	4	4	2	2	2	2	2	2	2	2
192	1	4	3	4	4	4	4	2	2	2	2	2	2	2	2
193	1	4	4	3	4	4	4	2	2	2	2	2	2	2	2
194	1	4	3	4	4	4	4	2	2	2	2	2	2	2	2
195	1	4	4	1	4	4	4	2	2	2	2	2	2	2	2
196	1	4	4	1	4	4	4	2	2	2	2	2	2	2	2
197	1	4	3	4	4	4	4	2	2	2	2	2	2	2	2
198	1	4	4	4	4	4	4	2	2	2	2	2	2	2	2
199	1	4	4	3	4	4	4	2	2	2	2	2	2	2	2
200	1	4	3	4	4	4	4	2	2	2	2	2	2	2	2
201	1	4	4	4	4	4	4	2	2	2	2	2	2	2	2
202	1	4	4	4	4	4	4	2	2	2	2	2	2	2	2
203	1	4	3	4	4	4	4	2	2	2	2	2	2	2	2
204	1	3	4	3	2	3	2	4	2	4	2	4	3	4	4
205	1	3	4	3	2	3	2	4	2	4	2	4	3	4	4
206	1	3	4	3	2	3	2	4	2	4	2	4	3	4	4
207	1	3	4	3	2	3	2	4	2	4	2	4	3	4	4
208	1	4	4	3	2	3	2	4	2	4	2	4	3	4	4
209	1	3	4	3	2	3	2	4	2	4	2	4	3	4	4
210	1	3	4	3	2	3	2	4	2	4	2	4	3	4	4
211	1	3	4	3	2	3	2	4	2	4	2	4	3	4	4
212	1	3	4	3	2	3	2	4	2	4	2	4	3	4	4
213	1	3	4	3	2	3	2	4	2	4	2	4	3	4	4
214	1	4	4	3	2	3	2	4	2	4	2	4	3	4	4
215	1	4	4	3	2	3	2	4	2	4	2	4	3	4	4
216	1	4	4	3	2	3	2	4	2	4	2	4	3	4	4
217	1	4	4	3	2	3	2	4	2	4	2	4	3	4	4
218	1	3	4	3	2	3	2	4	2	4	2	4	3	4	4
219	1	4	4	3	2	3	2	4	2	4	2	4	3	4	4
220	1	3	4	3	2	3	2	4	2	4	2	4	3	4	4
221	1	3	4	3	2	3	2	4	2	4	2	4	3	4	4
222	1	4	4	3	2	3	2	4	2	4	2	4	1	4	4
223	1	3	4	3	2	3	2	4	2	4	2	4	3	4	4
224	1	3	4	3	2	3	2	4	2	4	2	4	3	4	4
225	1	1	4	3	2	3	2	4	2	4	2	4	3	4	4
226	1	1	4	3	2	3	2	4	2	4	2	4	3	4	4
227	1	4	4	4	4	4	4	4	4	4	3	4	4	4	4
228	1	4	4	4	4	4	4	4	4	4	3	4	4	4	4
229	1	4	3	4	4	4	4	4	4	4	3	4	4	4	4
230	1	4	3	4	4	4	4	4	4	4	3	4	4	4	4
231	1	4	3	4	4	4	4	4	4	4	3	4	4	4	4
232	1	4	1	4	4	4	4	4	4	4	3	4	4	4	4
233	1	4	3	4	4	4	4	4	4	4	3	4	4	4	4
234	1	4	4	4	4	4	4	4	4	4	3	4	4	4	4
235	1	4	3	4	4	4	4	4	4	4	3	4	4	4	4
236	1	4	3	4	4	4	4	4	4	4	3	4	4	4	4
237	1	4	4	4	4	4	4	4	4	4	3	4	4	4	4
238	1	4	3	4	4	4	4	4	4	4	3	4	4	4	4
239	1	4	4	4	4	4	4	4	4	4	3	4	4	4	4
240	1	4	4	4	4	4	4	4	4	4	3	4	4	4	4
241	1	4	4	4	4	4	4	4	4	4	3	4	4	4	4
242	1	4	4	4	3	3	2	4	4	4	4	4	4	4	4
243	3	4	3	3	3	3	2	4	4	4	4	4	4	4	4
244	1	4	4	4	3	3	2	4	4	4	4	4	4	4	4
245	1	4	3	3	3	3	2	4	4	4	4	4	4	4	4
246	1	4	4	4	3	3	2	4	4	4	4	4	4	4	4
247	1	4	3	3	3	3	2	4	4	4	4	4	4	4	4
248	1	4	3	3	3	3	2	4	4	4	4	4	4	4	4
249	1	4	4	4	3	3	2	4	4	4	4	4	4	4	4
250	1	4	4	4	3	3	2	4	4	4	4	4	4	4	4
251	1	4	4	4	3	3	2	4	4	4	4	4	4	4	4
252	1	4	3	3	3	3	2	4	4	4	4	4	4	4	4
253	1	4	4	4	3	3	2	4	4	4	4	4	4	4	4
254	1	4	4	4	3	3	2	4	4	4	4	4	4	4	4
255	1	4	4	4	3	3	2	4	4	4	4	4	4	4	4
256	1	4	4	4	3	3	2	4	4	4	4	4	4	4	4
257	1	4	4	4	3	3	2	4	4	4	4	4	4	4	4
258	1	4	4	4	3	3	2	4	4	4	4	4	4	4	4
259	1	4	3	3	3	3	2	4	4	4	4	4	4	4	4
260	1	4	4	4	3	3	2	4	4	4	4	4	4	4	4
261	1	4	4	3	4	4	4	4	4	4	4	4	4	4	4
262	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4
263	1	1	4	4	4	4	4	4	4	4	4	4	4	4	4
264	1	3	4	3	4	4	4	4	4	4	4	4	4	4	4
265	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4
266	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4
267	1	4	4	3	4	4	4	4	4	4	4	4	4	4	4
268	1	3	4	3	4	4	4	4	4	4	4	4	4	4	4
269	1	3	4	3	4	4	4	4	4	4	4	4	4	4	4
270	1	1	4	4	4	4	4	4	4	4	4	4	4	4	4
271	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4
272	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4
273	1	4	4	3	4	4	4	4	4	4	4	4	4	4	4
274	1	3	4	3	4	4	4	4	4	4	4	4	4	4	4
275	1	4	4	3	4	4	4	4	4	4	4	4	4	4	4
276	1	3	4	3	4	4	4	4	4	4	4	4	4	4	4
277	1	3	4	3	4	4	4	4	4	4	4	4	4	4	4
278	1	4	4	3	4	4	4	4	4	4	4	4	4	4	4
279	1	4	4	4	4	4	4	1	4	4	4	4	4	4	4
280	1	4	4	4	4	4	4	3	4	4	4	4	4	4	4
281	1	4	4	4	4	4	4	3	4	4	4	4	4	4	4
282	1	4	4	4	4	4	4	3	4	4	4	4	4	4	4
283	1	4	4	4	4	4	4	3	4	4	4	4	4	4	4
284	1	4	4	4	4	4	4	3	4	4	4	4	4	4	4
285	1	4	4	4	4	4	4	3	4	4	4	4	4	4	4
286	1	4	4	4	4	4	4	3	4	4	4	4	4	4	4
287	1	4	4	4	4	4	4	3	4	4	4	4	4	4	4
288	1	4	4	4	4	4	4	3	4	4	4	4	4	4	4
289	1	4	4	4	4	4	4	3	4	4	4	4	4	4	4
290	1	4	4	4	4	4	4	3	4	4	4	4	4	4	4
291	1	4	4	4	4	4	4	1	4	4	4	4	4	4	4
292	1	4	4	4	4	4	4	4	4	4	4	4	4	3	4
293	1	4	4	4	4	4	4	4	4	4	4	4	4	3	4
294	1	4	4	4	4	4	4	4	4	4	4	4	4	3	4
295	1	4	4	4	4	4	4	4	4	4	4	4	4	3	4
296	1	4	4	4	4	4	4	4	4	4	4	4	4	3	4
297	1	4	4	4	4	4	4	4	4	4	4	4	4	3	4
298	1	4	4	4	4	4	4	4	4	4	4	4	4	3	4
299	1	4	4	4	4	4	4	4	4	4	4	4	4	3	4
300	1	4	4	4	4	4	4	4	4	4	4	4	4	3	4
301	1	4	4	4	4	4	4	4	4	4	4	4	4	3	4
302	1	4	4	4	4	4	4	4	4	4	4	4	4	3	4
303	1	4	4	4	4	4	4	4	4	4	4	4	4	3	4
304	1	4	4	4	4	4	4	4	4	4	4	4	4	3	4
305	1	1	4	3	4	4	4	4	4	4	4	1	4	4	4
306	1	3	4	3	4	4	4	4	4	4	4	3	4	4	4
307	1	3	4	3	4	4	4	4	4	4	4	3	4	4	4
308	1	4	4	3	4	4	4	4	4	4	4	3	4	4	4
309	1	1	4	3	4	4	4	4	4	4	4	3	4	4	4
310	1	3	4	3	4	4	4	4	4	4	4	3	4	4	4
311	1	4	4	3	4	4	4	4	4	4	4	3	4	4	4
312	1	4	4	3	4	4	4	4	4	4	4	3	4	4	4
313	1	3	4	3	4	4	4	4	4	4	4	3	4	4	4
314	1	4	4	3	4	4	4	4	4	4	4	3	4	4	4
315	1	4	4	3	4	4	4	4	4	4	4	3	4	4	4
316	1	4	4	3	4	4	4	4	4	4	4	3	4	4	4
317	1	3	4	3	4	4	4	4	4	4	4	3	4	4	4
318	1	3	4	3	4	4	4	4	4	4	4	3	4	4	4
319	1	4	4	3	4	4	4	4	4	4	4	3	4	4	4
320	1	4	4	3	4	4	4	4	4	4	4	3	4	4	4
321	1	3	4	3	4	4	4	4	4	4	4	3	4	4	4
322	1	4	4	1	4	4	4	4	4	4	4	3	4	4	4
323	1	3	4	2	4	4	4	4	4	4	3	2	4	4	4
324	1	4	3	2	4	4	4	4	4	4	3	2	4	4	4
325	1	4	3	2	4	4	4	4	4	4	3	2	4	4	4
326	1	3	4	2	4	4	4	4	4	4	3	2	4	4	4
327	1	3	4	2	4	4	4	4	4	4	3	2	4	4	4
328	1	4	4	2	4	4	4	4	4	4	3	2	4	4	4
329	1	3	4	2	4	4	4	4	4	4	3	2	4	4	4
330	1	3	4	2	4	4	4	4	4	4	3	2	4	4	4
331	1	4	3	2	4	4	4	4	4	4	3	2	4	4	4
332	1	3	4	2	4	4	4	4	4	4	3	2	4	4	4
333	1	4	4	2	4	4	4	4	4	4	3	2	4	4	4
334	1	1	4	2	4	4	4	4	4	4	3	2	4	4	4
335	1	4	4	2	4	4	4	4	4	4	3	2	4	4	4
336	1	3	4	2	4	4	4	4	4	4	3	2	4	4	4
337	1	4	3	2	4	4	4	4	4	4	3	2	4	4	4
338	1	3	4	2	4	4	4	4	4	4	3	2	4	4	4
339	1	4	3	2	4	4	4	4	4	4	3	2	4	4	4
340	1	4	3	2	4	4	4	4	4	4	3	2	4	4	4
341	1	3	4	2	4	4	4	4	4	4	3	2	4	4	4
342	1	4	3	3	4	3	4	3	4	3	4	4	4	3	4
343	1	3	1	3	4	3	4	3	4	3	4	4	4	3	4
344	1	4	4	4	4	4	4	4	4	3	4	4	4	3	4
345	1	4	3	3	4	3	4	3	4	3	4	4	4	3	4
346	1	3	3	3	4	3	4	3	4	3	4	4	4	3	4
347	1	4	4	4	4	4	4	4	4	3	4	4	4	3	4
348	1	3	1	3	4	3	4	3	4	3	4	4	4	3	4
349	1	4	4	4	4	4	4	4	4	3	4	4	4	3	4
350	1	3	3	3	4	1	4	3	4	3	4	4	4	3	4
351	1	4	1	3	4	3	4	3	4	3	4	4	4	3	4
352	1	4	4	4	4	4	4	4	4	3	4	4	4	3	4
353	1	4	4	4	4	4	4	4	4	3	4	4	4	3	4
354	1	3	3	3	4	3	4	3	4	3	4	4	4	3	4
355	1	4	4	4	4	4	4	4	4	3	4	4	4	3	4
356	1	4	4	4	4	4	4	4	4	1	4	4	4	3	4
357	1	3	3	3	4	3	4	3	4	3	4	4	4	3	4
358	1	4	4	4	4	4	4	4	4	3	4	4	4	3	4
359	1	4	4	4	4	4	4	4	4	3	4	4	4	3	4
360	1	4	4	4	4	4	4	4	4	3	4	4	4	3	4
361	1	4	4	3	3	4	4	4	3	4	4	4	4	4	4
362	1	4	4	4	3	4	4	4	3	4	4	4	4	4	4
363	1	4	4	3	3	4	4	4	3	4	4	4	4	4	4
364	1	4	4	4	3	4	4	4	3	4	4	4	4	4	4
365	1	4	4	3	3	4	4	4	3	4	4	4	4	4	4
366	1	4	4	3	3	4	4	4	3	4	4	4	4	4	4
367	1	4	4	3	3	4	4	4	3	4	4	4	4	4	4
368	1	4	4	4	3	4	4	4	3	4	4	4	4	4	4
